1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0,0.05287155677450385,0.08170051999153463,0,0.044067497856361174,0.896576172313188,0,0.004884331793438559,-0.08390482214780276,0.7846263482854285,2.333431818970152,0,1.394134281901671,0.03466671732433476,0,0.09698577441043799,0.4466796858322326,-0.11266612160876242,0.14123742554236848,1.264208347948621,0.07493594283020392,0,0,0,0.02321277001021805,2.767986802421958,0,0.016492265365952323,0.11269835317350281,0.05000997944972299,5.089685606246189,0,0.027659917355233838,0,0,0.45235223045133577,0,0,0.04068653292998205,0,0.08164345638608057,0.0039137566628693315,0.10120996219941475,1.4349977329177566,0,0.10872271710467149,0,-0.1677151469418304,0,0.07403507789222853,0,-0.055403332630491825,0,-0.005956624033025421,0,0.8341517089887491,-0.004221420346668211,-0.05470125321389431,0.03705324616856984,0,2.828190532805879,0,0.011268474175425095,0,0,0,0.031642308883250696,0,0,0.025074738867783268,0.10406140131321073,0,0.15125569834931374,0.12713008415930738,0.48998088039892335,0.040663087786957694,0,-0.08036863078939148,0.07090003196826448,0.16593093467592354,0,-0.529226074989591,-0.03997594152659041,0.04348153448136187,-0.039729602782241046,0.05834526872199414,0,0.010537025943020825,0.08729839301495622,0,3.726726153652171,0,0.00521301698172266,-0.11284394230453927,0,3.43768534783735e-5,0,0.005922177770717774,0.024819359943573885,0,0.21549277332029557,0,0.36578766105257454,0.017421449344347483,0,0.9594127811710245,0.9744401883004916,-0.2667875131816258,0,0.14452621651945616,0.027852487180921107,-0.05290066925051845,0,0,0,0.07128393018114862,-0.4978611987169692,-0.06931163168886094,0,0.07637125681504162
0.05287155677450385,0,0.8647237672630232,0.509563470956988,0,0,0.6946277930369242,0,-0.022285906784136278,0.11621898971937163,0,0.5076863153170088,0,0.9148586686574006,-0.01565154160565299,-4.6560992136490045,0.061143135509315126,-0.006090945719649939,0,0,0,0.0848954728124742,-0.014561358799313731,0.12651428381515134,-0.003970559442533343,0.020863977646597823,2.9454558265941557,-0.01493663270136353,0,-0.18785240457748287,0,4.084176500459103,0,0,-0.018246672136586504,0,5.729216656542743,0,-0.0669168785643339,0,0.03558263145924068,0.18301551333879126,0.5128706602708238,0.11025474209778549,0,0.055026067571727774,0.44154671653719346,-0.04008494837403084,0,0,-0.005718899766940736,0.09700378075296566,-0.04208126643698761,0,0,0.042934610044896446,2.134723270070523,0,0,-0.06381553937491682,0.05483162066700775,2.066049932201611,0,0,-0.01756019939781421,0,0.422021058959622,0,0,0,-0.024194691579749794,0.005332952297084121,0,-0.0014169419349884867,0,-0.5167513654743163,0.1078375056351567,-0.024387587581013098,0,0,0,0,-0.08716265913970771,0,0.006052206029897133,0,-0.0046111535483559195,-0.0471618283629461,0.04375389209535052,-0.049233707069513785,0.02281145314607283,2.013411231830316,-0.16760476262542628,0,0.04664868697315947,0,-0.14671432799482984,0,0,0,-0.005628446456231234,0,-0.02121405518765844,0.3060097657444308,0,-0.6515357869463699,-0.044653234752069504,-0.017680045975866775,0,0,0,0.12532931596225827,-0.0816957534067393,-0.08852528620176378,0,5.657085697089813e-4,0.007041539384878131,-0.1344021691969851,-0.003936770192272575,0
0.08170051999153463,0.8647237672630232,0,0.04498794410765567,0.011410633685295234,0.014227039309642411,-0.056427624955583316,1.8172375080554684,0,0,0,0.12207998930544997,1.5793733655317252,0.009942963013852817,0.008083832110366555,0,-0.00979485037798268,0.7611808132990499,0,0,0,0.13290457763623786,0.7381051476575198,-0.3288776297699049,0,0,0.2925449377222354,0,0.005256014051030798,-0.010964022675397651,0,0,5.172295497692886,-0.05858571411701132,0.3571403246232557,0,0,2.3224804394152048,0,-0.019784986635664185,0,0.020750979243323364,0.28956825129926966,0,-0.015042196254341679,-0.08394123487694971,-0.02280312891464716,0.06094408563491656,0,0.059177860146166675,0,0.246919766534262,0.5212759997498998,-0.12245822072657035,0,0,0.2651081707814151,0.008211969964956364,-0.025931526734172972,0,0,-0.02040506947226467,3.5804162711117287,-0.04653418232474611,0.12677905820071808,0,-0.04914929875351269,0.31237340814393516,0,-0.02694198230058994,0,0.017659059331200766,0.07565927496004088,0.07013487468333865,-0.05380573614056516,0,0.1513883741813764,0.016475106268229362,-0.027774992042839654,0.03462974047100244,0,0,1.9133525430966885,-0.03766373610342997,0,0,0.015549124615235256,0.005717131732060761,0.01498677484577175,0,-0.02518139778881802,0,0.9677767631354273,-0.06388057461114549,0.17981452978915297,0,-0.043145024628042275,0.0689907085289081,0,0,0,0.19131167687116474,0,0,0,0,0,0.6479347907658551,-0.004283926127448009,0,-0.016678320070914892,0.2793146253750553,0.10287305254908621,0,0,-0.011426133852735255,0.026528760272885202,-0.07857496571733105,0,0
0,0.509563470956988,0.04498794410765567,0,0.1733173558869958,0,0.01801696480604286,0,0,0,-0.018766047121720187,0,0,0.6077347130436624,-0.0028592362427322443,0.02600979978271417,0,0,0.00548665541977155,0,0,0,-0.00542054431183013,-0.003944413777044775,0,0,0.39746397768579883,0.016087672976049506,0.060132384410112066,-0.07100513111761092,-0.11129781668985299,0.8055559134840048,0,3.6487232768893456,0,-0.04578466624263025,-0.019148833630668567,-0.035241332899527945,0,-0.012348350763392633,-0.04655776035375236,0,0,0.1577364222358368,0.2958880806614559,0,0,-0.02899565531415752,0,0,0,0,-0.06003453111567452,0,0,0,0.03246959982789998,0,0,0,0,-0.012418027594564448,0,8.653698287464831,0.007854187940115828,0.003647777996707893,0.03292510048356764,-0.023152731508822924,0,0,0.009664756848333591,0,-0.008275285192871257,0.10892853874577665,0.023763762112305253,0,0,0,0.04750256383138399,-0.024249058178473497,0.007439548659902754,-0.05147154175655604,-0.010847558589831491,0,-0.021632300690647033,0,0.21074792877161025,0,0.018250323735788714,0,0,1.5231702105866332,0,8.190668832527948,-0.050295890952229035,-0.19835758775333978,0.016053014550243477,-9.784321691409701e-4,0,-0.06840703419942229,-0.034581653140797114,-0.05462232866366382,0,0.06823742414378908,0,0.022677290063312,-0.053636763003078076,-0.0028925827693056586,0.048406993201044836,-0.01514949600040613,0,0,0,-0.011187249693855431,0,0,0.21050778319578264,0,0,-0.003040338171230024
0.044067497856361174,0,0.011410633685295234,0.1733173558869958,0,0.14213945703351016,0,0,0,0.25767886543357676,0,0.677115038710099,0,-0.04106296221519408,1.8686523203665084,0.059341285190610354,0.10333766951462017,0,0,2.88336591973329,-0.0025025498256699436,0,0.0860591134601444,-0.02377814460796012,1.6859454612502676,0,0,0.024162521146588036,-0.03426197783683377,0.5759885734197222,0,0,-0.01266874475111443,0,3.8576766800324593,0,-0.05291768487647676,-0.06962947954352358,-0.004523664609860638,0.32251377782892343,-0.05580516840401444,0,-0.017868018240088875,0,0.5541645518713587,0.010899000116070976,0,-0.007274508237744496,0.02030107271482955,0.9958441884999788,-0.03319931438047763,0,-0.06266027107759947,0,2.5823341432077447,-0.05837658992772285,0,0,0,0.06975955089809804,-0.008100615965631454,0,-0.1912771157419958,0,3.724654528368107,0,0,-0.0515267027474056,0,0.006957678977711792,-0.060227918060651725,0.37902108950426416,0.02485734292114738,0,0.2140763207098561,0.021839283799294402,0.008336988481504475,0,0,0.6348585460215157,-0.02663978487232186,-0.07830809461214686,0,-0.023757579655677073,0.1851877559125614,-0.9146377961251984,0.031094541748229707,-0.016156275768891996,-0.0011249393241773765,0.07288068060553919,0,-0.014598751047458718,-0.016149407153298448,0,2.4631727913293853,0,0,0,0.04295808085618291,0.03495106123013688,-0.055580465782497326,-0.030520429005520655,0,0,0.5195865049685643,0,0,0,0,1.3744519539989053,-0.17939496094665822,-0.30221582262453156,0,0.012453531818285655,0.865061302580272,-0.016698396530233618,0,-0.24795845328532584,0,0.2354105016059386
0.896576172313188,0,0.014227039309642411,0,0.14213945703351016,0,0.07117978129444172,-0.005199070323304962,-0.05883624939314809,0.02428147858509979,0.2044685644002125,0.6222671830058084,1.4085538577985879,-0.01583516580714684,0,0,0.01355165637278097,0,-0.43017479140230097,0.008519092215975946,4.2258961187672736e-5,0.053020249900707916,0,-0.07204642694961859,0,0.6100722376466006,0,-0.005646546298532182,0,-0.026777937277316824,0.033415686659784005,0,0,-0.08997617607341768,0,7.823583361143063,0.05485998680266201,-0.03633837242709013,0,0,0,0.23774522017438288,-0.05602362134948928,-0.015264539046758665,0.030946409770714875,-0.006812534871392201,0.042142067398990436,0,-2.3402079983127893,0,0.06023857732688582,0,-0.12359114046515368,0,0.004702000452155057,-0.01351213909807544,0,-0.035736515836798544,0,-0.17443750443485145,-0.008256519862888943,0,0,-0.006444634295010492,-0.012354418670860314,10.26024790718462,0,0,0,0.0015707033928102439,0,0.14870513340574174,0,0,0,0,0,0,0.0025653041249715236,0.01747076906118372,-0.004782058843689498,0,-0.042649517523811326,0,0.02175974175345152,0,0,0,7.432963178640954e-5,-0.021511595119929523,0.5135428482396471,0,-0.019494446294282545,-0.17549864780464244,0.07611877072669408,3.3464310444950485,0,-0.009282306661473718,0.021496073921906257,0.025259638221133016,0,0.2085761373127718,0,0,0,0,0.11298248522463891,0,-0.7099383084849783,0,0.03215209849530308,0.016130417112801804,-0.0663386845256279,0.0034378856159098556,0.049822643072512385,0.02695966757216451,-0.07290733709849528,-0.11404539427515946,0,0
0,0.6946277930369242,-0.056427624955583316,0.01801696480604286,0,0.07117978129444172,0,0.12294940208467166,-0.3426271355091578,0.02529353524107398,0,0,0,0,0,0.03895771665744266,0,0.02617697871019571,-0.2568072588261314,0,1.970219106488284,2.7353057378372156,-0.27484597653749776,0.005958454581273735,-0.02779874523563793,0.011227211721925732,0.1797964765019483,5.814758774757359e-4,0,-0.19370478835663194,0,1.5226381669620044,0.055042805202111286,0,-0.032479054032342296,0,6.469074432369735,-0.043703349143145824,-0.48254331385871774,0,0,0,0,0,-0.01330510763139435,-0.008795720660081583,0.23994528442133312,0,-0.039075991922870326,-0.2476653843271544,0.03566243985371538,0.21741543423438617,-0.05718078513421555,0.001506872240136287,0,0.0986950246723141,1.7440233495284359,0,0,-0.001055658781972685,0.05739124661569324,0.12177705955753436,0,0,0,0,2.78035865312685,0,0,0,0,-0.05627694547206935,-0.06264049394701937,-0.07241450731046428,0,0,0,0,0,-0.11011324600006622,0.3617317259871118,0.20337511254010665,-0.18141098817843826,0,0,0,0,0.008178124530718584,0,-0.08641583480643067,0.01476237497903317,0.15667817892041772,-0.033170733701089375,0,9.266846847204694e-4,0,6.9077489572574144,-0.04234782007837274,-0.0665079211387439,0,0.07533473833182996,-0.06363794535331888,0,0.0159002571075466,0,-0.058721402403708794,-0.06766566296172122,0,-0.2507791110670211,-0.03900950041122093,0,1.9856479516147176,-0.2499775515042098,-0.10543566731920442,0,0.02312340662963484,0,0,0,-0.08034152592236907
0.004884331793438559,0,1.8172375080554684,0,0,-0.005199070323304962,0.12294940208467166,0,-0.1285815265934419,0.06007267330779271,0.3456459566082439,0.015190014843987007,0.7522112943995088,0.04766347104241064,0,0,0,0.7119990074311858,0.06269971994689848,-0.020187206180149804,0.0252407540466671,0.019978805879754483,1.291385424189791,-0.023451554753538946,0,0,0,1.5445772453841287,0.7952985139037794,0.01878247255189633,0,0,0.5555574797130218,0.04354885857754101,-0.0018772990019245211,0,0.001874431505400238,3.674105121712717,0.125213512472012,0,0.026159541760141503,0,0.0674716634782145,0,0.07175709482024456,0,-0.012344287781968513,0.25885058236384895,0.033323767883339545,0,0.030670025372567793,0.03801858256026096,1.1031696895943621,-0.007226335916175045,0,0,-0.04943024618599689,0.42222062235949287,0.11608872068259564,0.01747294970846984,0,0,0.19982612166372216,0,0,0,-0.03218446541056291,3.9695944251623483,0,0.018780343472783838,1.9573349182495928e-4,-0.017193318079865832,0.20712519261921822,0.25242225605136626,-0.003302637158210443,0,0.17251807554806126,0.03239345672073076,0,0,0,0.024898751845014964,1.3914187842036374,0,-0.02821067076541797,0.023571238784779933,0.1255141344314716,0.2700088548825269,0,0.006724763602494558,0,-0.09124879218307422,0.35716903958722707,0,-0.01353733950780397,0,0,9.277063301402876,0.0758767538677524,-0.006032174626674232,0,0,0.057385472283595196,-0.02265776806994382,-0.012770836304057771,0,-0.022952308075954612,0.1769369164495781,0.17582373350569286,0,0,0,0.4413826110607829,0,-0.023531221573250903,0,0,0.3743325046011482,0.08605916544827562,0.02600855512628871
-0.08390482214780276,-0.022285906784136278,0,0,0,-0.05883624939314809,-0.3426271355091578,-0.1285815265934419,0,-0.013797699428011054,-0.009770661107634334,-0.04760499063342788,-0.0050573879359927885,0.37000574656506524,0.2684898363309908,0,0,0.0077693558327873065,0.5060915351398894,0.06279211342816075,-0.759350874826506,-0.03848446523977035,0,2.0836550266608307,-0.008365619963353178,-0.014441939887417564,0,0,0.07060957923256564,0.03166436257149412,-0.06579527866480697,0,-0.1792651246403843,0.02478219186978218,0,-0.10186485228704605,-0.18355738301361732,0,2.9730010869259185,0,0,-1.5665036407051358,0,0.046375686274240796,0.6473186227225073,0.3588058618013792,-0.05045714012902197,0.011734657762900242,0.07528310881960484,0,-0.07686782715139648,-0.08146828605522823,0,0.2486782184270428,-0.048026245088331185,0,0,-0.05125456543475311,0.055845594190636776,0.18514968606860996,-0.05650231596152591,0,-0.01593712531141087,0.014598256724107864,0,-0.04714661455106695,0,0,9.877636637891724,0,-0.11873605783229207,-0.08249062887149017,0,0.27079273080893823,0.11595806425060005,0,0,0.021247329526171543,0.3897846746040099,0.04092937144260317,0,-0.11594210717234604,0,0.17524829409411272,0,0,0,0.09241184275630844,0.14746545601858924,0.05384429060722408,0,0,0,0.4037588033363636,-0.0486022456171731,0,0,0,0.8584954603556241,0,-0.04042111584745641,0.025684776179731507,0.05677046173692926,0.1509353773023133,0.38654609068382095,0.028220608822535617,0,0.06365607851258204,1.11133847758157,-0.007759535877536293,-0.02205026246630826,0.0026282369602283516,0,0.9464543350327566,0,0,0,0,0.209214190346744,-0.002135982660688284
0.7846263482854285,0.11621898971937163,0,0,0.25767886543357676,0.02428147858509979,0.02529353524107398,0.06007267330779271,-0.013797699428011054,0,0.09751912991545542,0.33970550874922323,0.0072880033761304665,0.6407121603850898,0.06532198384792232,0,0.3159329181957329,-0.3886591077651028,0,0.7781305159688771,0.021790852733613603,0.05423109936378985,0,0.007010370458950592,1.3315997757979505,0.13388115768739678,0.2670001017473924,-0.013710561783695788,0.08976079585551322,0,0.10950646741797121,0,-0.06376863120027022,0,-0.10635609878417682,0,0,0.11850650591051842,0,2.959093237062363,0,0,0.037547759343248166,-0.0036276165004407545,0.010086457258052793,0.07544524190873911,0.3118071392557363,-0.4499306007484839,0,0.233015160637261,-0.07441835483033288,0.02023628494846521,-0.11340182710479368,0,0.5901518640153662,0.19849161020574635,0,-0.04657077185072564,0,0,0.032972141648712816,0,0.00545172192721515,0,0.18841748160531124,0,-0.052707023634584016,0,0,8.730428953164733,0.01536668680039277,0.23226612279307296,0,0,0.23319753902571783,-0.008411186943891235,0.1798885469397067,0,0.04569753161129329,0.043904263673747564,-0.008216251164732317,-0.27610966669506526,-0.5645201409834476,0.00736389231347641,0.07411328881522282,0,0.04505162487383578,-0.005518837595923394,0,0,0.032620910062132975,0,0.0013550524244798018,0,0.18006938057056146,0,0,0.0890029950113546,0,2.1262519243132956,0,0,0.015858712329102825,0,-0.09046509243551956,0,0.051025113296816124,-0.8964506078212406,0,0.026977782072118477,-0.055911091745552054,-0.034577470111197446,-0.048384020403247796,0,0.0958547411296911,0,0.021242699888358006,-0.5493444588765426,0.006359486784827154,0.004569262429062692
